VARIABLES = "x" "y" "z"
ZONE I= 323, J= 1, K= 1, F=POINT
0.004120584 0.002299965 0.000000000 
0.003807893 0.002088268 0.000000000 
0.003507526 0.001883592 0.000000000 
0.003219457 0.001686329 0.000000000 
0.002943665 0.001496873 0.000000000 
0.002680125 0.001315617 0.000000000 
0.002428813 0.001142955 0.000000000 
0.002193691 0.000982009 0.000000000 
0.001974035 0.000832632 0.000000000 
0.001769069 0.000694568 0.000000000 
0.001574918 0.000565513 0.000000000 
0.001391491 0.000445737 0.000000000 
0.001218699 0.000335511 0.000000000 
0.001056452 0.000235108 0.000000000 
0.000904660 0.000144797 0.000000000 
0.000807895 0.000090097 0.000000000 
0.000757784 0.000062705 0.000000000 
0.000750749 0.000058872 0.000000000 
0.000743936 0.000055168 0.000000000 
0.000737438 0.000051643 0.000000000 
0.000731353 0.000048348 0.000000000 
0.000725776 0.000045333 0.000000000 
0.000720803 0.000042647 0.000000000 
0.000716530 0.000040341 0.000000000 
0.000713054 0.000038465 0.000000000 
0.000710274 0.000036965 0.000000000 
0.000708091 0.000035787 0.000000000 
0.000706406 0.000034877 0.000000000 
0.000705119 0.000034183 0.000000000 
0.000704130 0.000033649 0.000000000 
0.000703341 0.000033223 0.000000000 
0.000698507 0.000030618 0.000000000 
0.000689505 0.000025783 0.000000000 
0.000676251 0.000018767 0.000000000 
0.000662878 0.000011845 0.000000000 
0.000649361 0.000005058 0.000000000 
0.000635676 -0.000001552 0.000000000 
0.000621801 -0.000007944 0.000000000 
0.000607711 -0.000014074 0.000000000 
0.000588104 -0.000022048 0.000000000 
0.000562512 -0.000031240 0.000000000 
0.000530533 -0.000040929 0.000000000 
0.000497797 -0.000049241 0.000000000 
0.000464505 -0.000056251 0.000000000 
0.000430859 -0.000062033 0.000000000 
0.000397061 -0.000066663 0.000000000 
0.000363312 -0.000070217 0.000000000 
0.000324231 -0.000073194 0.000000000 
0.000280321 -0.000075053 0.000000000 
0.000232372 -0.000074696 0.000000000 
0.000186303 -0.000071530 0.000000000 
0.000142546 -0.000065189 0.000000000 
0.000101531 -0.000055312 0.000000000 
0.000063691 -0.000041536 0.000000000 
0.000029455 -0.000023496 0.000000000 
-0.000000745 -0.000000831 0.000000000 
-0.000026477 0.000026822 0.000000000 
-0.000048065 0.000059004 0.000000000 
-0.000065832 0.000095252 0.000000000 
-0.000080101 0.000135106 0.000000000 
-0.000091194 0.000178105 0.000000000 
-0.000099436 0.000223787 0.000000000 
-0.000105149 0.000271693 0.000000000 
-0.000108266 0.000315841 0.000000000 
-0.000109774 0.000355314 0.000000000 
-0.000110126 0.000389526 0.000000000 
-0.000109435 0.000423919 0.000000000 
-0.000107599 0.000458292 0.000000000 
-0.000104513 0.000492447 0.000000000 
-0.000100076 0.000526185 0.000000000 
-0.000094184 0.000559306 0.000000000 
-0.000088037 0.000585957 0.000000000 
-0.000082398 0.000606469 0.000000000 
-0.000077945 0.000621247 0.000000000 
-0.000073201 0.000635830 0.000000000 
-0.000068209 0.000650236 0.000000000 
-0.000063011 0.000664481 0.000000000 
-0.000057650 0.000678584 0.000000000 
-0.000052167 0.000692561 0.000000000 
-0.000048360 0.000702050 0.000000000 
-0.000046304 0.000707142 0.000000000 
-0.000045955 0.000708006 0.000000000 
-0.000045496 0.000709141 0.000000000 
-0.000044871 0.000710684 0.000000000 
-0.000044026 0.000712771 0.000000000 
-0.000042906 0.000715539 0.000000000 
-0.000041455 0.000719122 0.000000000 
-0.000039618 0.000723658 0.000000000 
-0.000037341 0.000729283 0.000000000 
-0.000034671 0.000735864 0.000000000 
-0.000031659 0.000743273 0.000000000 
-0.000028352 0.000751376 0.000000000 
-0.000024799 0.000760043 0.000000000 
-0.000021049 0.000769144 0.000000000 
-0.000017151 0.000778546 0.000000000 
0.000010831 0.000845561 0.000000000 
0.000069401 0.000975198 0.000000000 
0.000173236 0.001178462 0.000000000 
0.000295205 0.001394928 0.000000000 
0.000435208 0.001624000 0.000000000 
0.000593146 0.001865083 0.000000000 
0.000768920 0.002117584 0.000000000 
0.000962430 0.002380907 0.000000000 
0.001177281 0.002659258 0.000000000 
0.001414468 0.002952642 0.000000000 
0.001674752 0.003260980 0.000000000 
0.001953762 0.003578607 0.000000000 
0.002251142 0.003904829 0.000000000 
0.002566540 0.004238954 0.000000000 
0.002899601 0.004580290 0.000000000 
0.003249971 0.004928142 0.000000000 
0.003617298 0.005281818 0.000000000 
0.004001226 0.005640626 0.000000000 
0.004401705 0.006004167 0.000000000 
0.004818683 0.006372045 0.000000000 
0.005252109 0.006743863 0.000000000 
0.005701931 0.007119222 0.000000000 
0.006168098 0.007497727 0.000000000 
0.006650558 0.007878978 0.000000000 
0.007149260 0.008262580 0.000000000 
0.007664152 0.008648136 0.000000000 
0.008195102 0.009035159 0.000000000 
0.008741979 0.009423166 0.000000000 
0.009304650 0.009811671 0.000000000 
0.009882984 0.010200191 0.000000000 
0.010476848 0.010588241 0.000000000 
0.011086111 0.010975335 0.000000000 
0.011710639 0.011360989 0.000000000 
0.012350303 0.011744718 0.000000000 
0.013004968 0.012126039 0.000000000 
0.013674505 0.012504465 0.000000000 
0.014358779 0.012879512 0.000000000 
0.015057660 0.013250696 0.000000000 
0.015771016 0.013617532 0.000000000 
0.016498714 0.013979535 0.000000000 
0.017240623 0.014336220 0.000000000 
0.017996610 0.014687103 0.000000000 
0.018766543 0.015031700 0.000000000 
0.019550291 0.015369524 0.000000000 
0.020347722 0.015700092 0.000000000 
0.021158703 0.016022919 0.000000000 
0.021983103 0.016337521 0.000000000 
0.022820789 0.016643411 0.000000000 
0.023671630 0.016940107 0.000000000 
0.024535494 0.017227123 0.000000000 
0.025411671 0.017504469 0.000000000 
0.026299454 0.017772155 0.000000000 
0.027198133 0.018030190 0.000000000 
0.028107000 0.018278586 0.000000000 
0.029025347 0.018517352 0.000000000 
0.029952464 0.018746497 0.000000000 
0.030887643 0.018966032 0.000000000 
0.031830175 0.019175966 0.000000000 
0.032779352 0.019376310 0.000000000 
0.033734465 0.019567074 0.000000000 
0.034694805 0.019748267 0.000000000 
0.035659663 0.019919899 0.000000000 
0.036628332 0.020081981 0.000000000 
0.037600101 0.020234521 0.000000000 
0.038574264 0.020377531 0.000000000 
0.039550110 0.020511020 0.000000000 
0.040526932 0.020634998 0.000000000 
0.041504020 0.020749476 0.000000000 
0.042480666 0.020854461 0.000000000 
0.043456161 0.020949966 0.000000000 
0.044429797 0.021036000 0.000000000 
0.045400865 0.021112572 0.000000000 
0.046368656 0.021179693 0.000000000 
0.047332462 0.021237372 0.000000000 
0.048291804 0.021285607 0.000000000 
0.049246207 0.021324393 0.000000000 
0.050195191 0.021353728 0.000000000 
0.051138279 0.021373608 0.000000000 
0.052074994 0.021384030 0.000000000 
0.053004858 0.021384990 0.000000000 
0.053927394 0.021376485 0.000000000 
0.054842124 0.021358511 0.000000000 
0.055747822 0.021331076 0.000000000 
0.056643263 0.021294187 0.000000000 
0.057527219 0.021247852 0.000000000 
0.058398466 0.021192076 0.000000000 
0.059255778 0.021126867 0.000000000 
0.060097928 0.021052233 0.000000000 
0.060909928 0.020969582 0.000000000 
0.061691566 0.020879461 0.000000000 
0.062441741 0.020782837 0.000000000 
0.063171843 0.020678594 0.000000000 
0.063879782 0.020567169 0.000000000 
0.064563468 0.020448999 0.000000000 
0.065220814 0.020324521 0.000000000 
0.065849730 0.020194172 0.000000000 
0.066259159 0.020101268 0.000000000 
0.066473297 0.020050274 0.000000000 
0.066503503 0.020043051 0.000000000 
0.066533029 0.020035966 0.000000000 
0.066561579 0.020029095 0.000000000 
0.066588858 0.020022514 0.000000000 
0.066614572 0.020016299 0.000000000 
0.066638426 0.020010526 0.000000000 
0.066667356 0.020003518 0.000000000 
0.066697393 0.019996243 0.000000000 
0.066724859 0.019989590 0.000000000 
0.066744973 0.019984718 0.000000000 
0.066758961 0.019981330 0.000000000 
0.066768048 0.019979128 0.000000000 
0.066773458 0.019977818 0.000000000 
0.066776419 0.019977100 0.000000000 
0.066788568 0.019974155 0.000000000 
0.066811181 0.019968660 0.000000000 
0.066844182 0.019960232 0.000000000 
0.066876943 0.019951082 0.000000000 
0.066909274 0.019940885 0.000000000 
0.066940984 0.019929316 0.000000000 
0.066971882 0.019916049 0.000000000 
0.067001777 0.019900758 0.000000000 
0.067041055 0.019876621 0.000000000 
0.067087175 0.019838774 0.000000000 
0.067136226 0.019782828 0.000000000 
0.067177705 0.019718590 0.000000000 
0.067210891 0.019647841 0.000000000 
0.067235066 0.019572359 0.000000000 
0.067249509 0.019493925 0.000000000 
0.067253501 0.019414319 0.000000000 
0.067246323 0.019335320 0.000000000 
0.067227253 0.019258708 0.000000000 
0.067197561 0.019185863 0.000000000 
0.067158513 0.019118164 0.000000000 
0.067111378 0.019056990 0.000000000 
0.067057423 0.019003723 0.000000000 
0.066997915 0.018959740 0.000000000 
0.066934123 0.018926422 0.000000000 
0.066878449 0.018908694 0.000000000 
0.066833034 0.018901223 0.000000000 
0.066798575 0.018898549 0.000000000 
0.066763756 0.018898377 0.000000000 
0.066728617 0.018900281 0.000000000 
0.066693195 0.018903834 0.000000000 
0.066657530 0.018908608 0.000000000 
0.066621661 0.018914177 0.000000000 
0.066597637 0.018918134 0.000000000 
0.066585605 0.018920104 0.000000000 
